Service,ResourceType,ResourceId,Name,Application,Environment,Notes
SQS,Queue,cct-baggage-historical-migration-dlq-crt,cct-baggage-historical-migration-dlq-crt,CCT,CRT,
SQS,Queue,cct-cancel-code-updates-queue-crt,cct-cancel-code-updates-queue-crt,CCT,CRT,
SQS,Queue,cct-cm-passenger-corr-migration-dlq-crt,cct-cm-passenger-corr-migration-dlq-crt,CCT,CRT,
SQS,Queue,cct-customer-profile-claims-dlq-crt,cct-customer-profile-claims-dlq-crt,CCT,CRT,
SQS,Queue,cct-customer-profile-gigya-dlq-crt,cct-customer-profile-gigya-dlq-crt,CCT,CRT,
SQS,Queue,cct-customer-profile-ifly-dlq-crt,cct-customer-profile-ifly-dlq-crt,CCT,CRT,
SQS,Queue,cct-customer-profile-membercontext-dlq-crt,cct-customer-profile-membercontext-dlq-crt,CCT,CRT,
SQS,Queue,cct-customer-profile-pnr-dlq-crt,cct-customer-profile-pnr-dlq-crt,CCT,CRT,
SQS,Queue,cct-customer-profile-tt-event-dlq-crt,cct-customer-profile-tt-event-dlq-crt,CCT,CRT,
SQS,Queue,cct-icoupon-historical-migration-dlq-crt,cct-icoupon-historical-migration-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-aacc-dlq-crt,cct-ingestion-aacc-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-aacc-fk-queue-crt,cct-ingestion-aacc-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-aacc-transient-queue-crt,cct-ingestion-aacc-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-cm-bag-dlq-crt,cct-ingestion-cm-bag-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-cm-bag-fk-queue-crt,cct-ingestion-cm-bag-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-cm-bag-transient-queue-crt,cct-ingestion-cm-bag-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-cm-dlq-crt,cct-ingestion-cm-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-cm-fk-queue-crt,cct-ingestion-cm-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-cm-transient-queue-crt,cct-ingestion-cm-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-customer-profile-cpid-dlq-crt,cct-ingestion-customer-profile-cpid-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-customer-profile-cpid-fk-queue-crt,cct-ingestion-customer-profile-cpid-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-customer-profile-cpid-transient-queue-crt,cct-ingestion-customer-profile-cpid-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-fdm-dlq-crt,cct-ingestion-fdm-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-fdm-fk-queue-crt,cct-ingestion-fdm-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-fdm-transient-queue-crt,cct-ingestion-fdm-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-historical-icoupon-redemption-dlq-crt,cct-ingestion-historical-icoupon-redemption-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-historical-icoupon-redemption-fk-queue-crt,cct-ingestion-historical-icoupon-redemption-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-historical-icoupon-redemption-transient-queue-crt,cct-ingestion-historical-icoupon-redemption-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-icoupon-dlq-crt,cct-ingestion-icoupon-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-icoupon-fk-queue-crt,cct-ingestion-icoupon-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-icoupon-transient-queue-crt,cct-ingestion-icoupon-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-pnr-dlq-crt,cct-ingestion-pnr-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-pnr-fk-queue-crt,cct-ingestion-pnr-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-pnr-tkt-corr-dlq-crt,cct-ingestion-pnr-tkt-corr-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-pnr-tkt-corr-fk-queue-crt,cct-ingestion-pnr-tkt-corr-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-pnr-tkt-corr-transient-queue-crt,cct-ingestion-pnr-tkt-corr-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-pnr-transient-queue-crt,cct-ingestion-pnr-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-smart-suite-dlq-crt,cct-ingestion-smart-suite-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-smart-suite-fk-queue-crt,cct-ingestion-smart-suite-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-smart-suite-transient-queue-crt,cct-ingestion-smart-suite-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-stormx-dlq-crt,cct-ingestion-stormx-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-stormx-fk-queue-crt,cct-ingestion-stormx-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-stormx-transient-queue-crt,cct-ingestion-stormx-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-tkt-dlq-crt,cct-ingestion-tkt-dlq-crt,CCT,CRT,
SQS,Queue,cct-ingestion-tkt-fk-queue-crt,cct-ingestion-tkt-fk-queue-crt,CCT,CRT,
SQS,Queue,cct-ingestion-tkt-transient-queue-crt,cct-ingestion-tkt-transient-queue-crt,CCT,CRT,
SQS,Queue,cct-oag-status-updates-queue-crt,cct-oag-status-updates-queue-crt,CCT,CRT,
SQS,Queue,cct-pnr-historical-migration-dlq-crt,cct-pnr-historical-migration-dlq-crt,CCT,CRT,
SQS,Queue,cct-pnr-ticket-emd-corr-migration-dlq-crt,cct-pnr-ticket-emd-corr-migration-dlq-crt,CCT,CRT,
SQS,Queue,cct-stormx-historical-migration-dlq-crt,cct-stormx-historical-migration-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-aacc-dlq-crt,cct-transformer-aacc-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-aacc-queue-crt,cct-transformer-aacc-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-cm-bag-dlq-crt,cct-transformer-cm-bag-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-cm-bag-queue-crt,cct-transformer-cm-bag-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-cm-dlq-crt,cct-transformer-cm-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-cm-queue-crt,cct-transformer-cm-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-customer-profile-cpid-dlq-crt,cct-transformer-customer-profile-cpid-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-customer-profile-cpid-queue-crt,cct-transformer-customer-profile-cpid-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-fdm-dlq-crt,cct-transformer-fdm-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-fdm-queue-crt,cct-transformer-fdm-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-historical-icoupon-redemption-dlq-crt,cct-transformer-historical-icoupon-redemption-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-historical-icoupon-redemption-queue-crt,cct-transformer-historical-icoupon-redemption-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-icoupon-dlq-crt,cct-transformer-icoupon-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-icoupon-queue-crt,cct-transformer-icoupon-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-pnr-dlq-crt,cct-transformer-pnr-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-pnr-queue-crt,cct-transformer-pnr-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-pnr-tkt-corr-dlq-crt,cct-transformer-pnr-tkt-corr-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-pnr-tkt-corr-queue-crt,cct-transformer-pnr-tkt-corr-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-smart-suite-dlq-crt,cct-transformer-smart-suite-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-smart-suite-queue-crt,cct-transformer-smart-suite-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-stormx-dlq-crt,cct-transformer-stormx-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-stormx-queue-crt,cct-transformer-stormx-queue-crt,CCT,CRT,
SQS,Queue,cct-transformer-tkt-dlq-crt,cct-transformer-tkt-dlq-crt,CCT,CRT,
SQS,Queue,cct-transformer-tkt-queue-crt,cct-transformer-tkt-queue-crt,CCT,CRT,
SQS,Queue,customer-profiles-ac-cct-crt-dlq,customer-profiles-ac-cct-crt-dlq,CCT,CRT,
SQS,Queue,entsre-cct-050752605169-crt-container-unprocessedlogs,entsre-cct-050752605169-crt-container-unprocessedlogs,CCT,CRT,
SQS,Queue,entsre-cct-050752605169-crt-container-unprocessedlogs-dlq,entsre-cct-050752605169-crt-container-unprocessedlogs-dlq,CCT,CRT,
SQS,Queue,entsre-cct-customer-050752605169-crt-unprocessedlogs-default,entsre-cct-customer-050752605169-crt-unprocessedlogs-default,CCT,CRT,
SQS,Queue,entsre-cct-customer-050752605169-crt-unprocessedlogs-dlq,entsre-cct-customer-050752605169-crt-unprocessedlogs-dlq,CCT,CRT,
SNS,Topic,ac-cct-cmp-message-interceptor-crt,ac-cct-cmp-message-interceptor-crt,CCT,CRT,
SNS,Topic,aws-controltower-SecurityNotifications,aws-controltower-SecurityNotifications,CCT,CRT,
SNS,Topic,cct-arrival-code-updates-dlq-alarm-topic-crt,cct-arrival-code-updates-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-baggage-historical-migration-dlq-alarm-topic-crt,cct-baggage-historical-migration-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-cancel-code-updates-dlq-alarm-topic-crt,cct-cancel-code-updates-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-cm-passenger-corr-migration-dlq-alarm-topic-crt,cct-cm-passenger-corr-migration-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-icoupon-historical-migration-dlq-alarm-topic-crt,cct-icoupon-historical-migration-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-oag-status-updates-dlq-alarm-topic-crt,cct-oag-status-updates-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-pnr-historical-migration-dlq-alarm-topic-crt,cct-pnr-historical-migration-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-pnr-ticket-emd-corr-migration-dlq-alarm-topic-crt,cct-pnr-ticket-emd-corr-migration-dlq-alarm-topic-crt,CCT,CRT,
SNS,Topic,cct-stormx-historical-migration-dlq-alarm-topic-crt,cct-stormx-historical-migration-dlq-alarm-topic-crt,CCT,CRT,
EventBridge,Bus,default,default,CCT,CRT,
EventBridge,Bus,cross-region-copy-eventbus-prod,cross-region-copy-eventbus-prod,CCT,CRT,
EventBridge,Bus,cross-region-copy-messagebus-prod,cross-region-copy-messagebus-prod,CCT,CRT,
APIGateway,RestAPI,10c6lig13e,rule-engine-platform-crt-api-gw,CCT,CRT,
APIGateway,RestAPI,1lzq44sch7,case-processor-crt-api-gw,CCT,CRT,
APIGateway,RestAPI,8c3pk9iuy0,cct-auth-service-crt,CCT,CRT,
APIGateway,RestAPI,ce2xl6jzmi,claims-dashboard-crt-api-gw,CCT,CRT,
APIGateway,RestAPI,f6ou1azcha,case-intake-crt-api-gw,CCT,CRT,
APIGateway,RestAPI,jz18i65199,ac-cct-cmp-api-gateway-crt,CCT,CRT,
APIGateway,RestAPI,lph92mkuvb,cct-sp-api-crt,CCT,CRT,
APIGateway,RestAPI,q45hr1z6tc,ask-ac-crt-api-gw,CCT,CRT,
APIGateway,RestAPI,qxb7lvk9xg,acpedia-crt-api-gw,CCT,CRT,
APIGateway,RestAPI,s2xi4pbtyc,case-mgmt-crt-api-gw,CCT,CRT,
Glue,Job,cct-arrival-code-glue-job-crt,cct-arrival-code-glue-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-baggage-historical-migration-job-crt,cct-baggage-historical-migration-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-cancel-code-glue-job-crt,cct-cancel-code-glue-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-cm-passenger-pnr-correlation-migration-job-crt,cct-cm-passenger-pnr-correlation-migration-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-historical-d0-processor-crt,cct-historical-d0-processor-crt,CCT,CRT,version=4.0
Glue,Job,cct-icoupon-historical-migration-job-crt,cct-icoupon-historical-migration-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-oag-status-glue-job-crt,cct-oag-status-glue-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-pnr-historical-migration-job-crt,cct-pnr-historical-migration-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-pnr-ticket-emd-correlation-migration-job-crt,cct-pnr-ticket-emd-correlation-migration-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-snowflake-glue-test-job-crt,cct-snowflake-glue-test-job-crt,CCT,CRT,version=4.0
Glue,Job,cct-stormx-historical-migration-job-crt,cct-stormx-historical-migration-job-crt,CCT,CRT,version=4.0
Glue,Database,cct-entity-resolution-db-crt,cct-entity-resolution-db-crt,CCT,CRT,
Glue,Database,cct-historical-data-load-db-crt,cct-historical-data-load-db-crt,CCT,CRT,
Glue,Database,cct_otel_logs_crt,cct_otel_logs_crt,CCT,CRT,
Glue,Database,default,default,CCT,CRT,
Glue,Database,entsre_cct_container_logging_db,entsre_cct_container_logging_db,CCT,CRT,
Glue,Database,entsre_cct_container_logging_validation_db,entsre_cct_container_logging_validation_db,CCT,CRT,
Glue,Database,entsre_logging_db_v7,entsre_logging_db_v7,CCT,CRT,
IAM,Role,ac-cct-ask-ac-crt-cac1-proxy-role,ac-cct-ask-ac-crt-cac1-proxy-role,CCT,CRT,path=/
IAM,Role,ac-cct-ask-ac-crt-s3-access-role,ac-cct-ask-ac-crt-s3-access-role,CCT,CRT,path=/
IAM,Role,ac-cct-ask-ac-enhanced-monitoring-role-crt,ac-cct-ask-ac-enhanced-monitoring-role-crt,CCT,CRT,path=/
IAM,Role,ac-cct-case-mgmt-crt-cac1-proxy-role,ac-cct-case-mgmt-crt-cac1-proxy-role,CCT,CRT,path=/
IAM,Role,ac-cct-case-mgmt-crt-s3-access-role,ac-cct-case-mgmt-crt-s3-access-role,CCT,CRT,path=/
IAM,Role,ac-cct-case-mgmt-enhanced-monitoring-role-crt,ac-cct-case-mgmt-enhanced-monitoring-role-crt,CCT,CRT,path=/
IAM,Role,ac-cct-cmp-infra-crt-CmpLambdaRole2FE87FA8-Un3jzQPa4h2n,ac-cct-cmp-infra-crt-CmpLambdaRole2FE87FA8-Un3jzQPa4h2n,CCT,CRT,path=/
IAM,Role,ac-cct-cp-msk-connect-role-crt,ac-cct-cp-msk-connect-role-crt,CCT,CRT,path=/
IAM,Role,ac-cct-crt-back-end-github-oidc-role,ac-cct-crt-back-end-github-oidc-role,CCT,CRT,path=/
IAM,Role,ac-cct-crt-ecs-task-execution-role,ac-cct-crt-ecs-task-execution-role,CCT,CRT,path=/
IAM,Role,ac-cct-kafka-client-role-crt-cac1,ac-cct-kafka-client-role-crt-cac1,CCT,CRT,path=/
IAM,Role,ac-cct-msk-connect-role-crt,ac-cct-msk-connect-role-crt,CCT,CRT,path=/
IAM,Role,ac-cct-rule-engine-crt-cac1-proxy-role,ac-cct-rule-engine-crt-cac1-proxy-role,CCT,CRT,path=/
IAM,Role,ac-cct-rule-engine-crt-s3-access-role,ac-cct-rule-engine-crt-s3-access-role,CCT,CRT,path=/
IAM,Role,ac-cct-rule-engine-enhanced-monitoring-role-crt,ac-cct-rule-engine-enhanced-monitoring-role-crt,CCT,CRT,path=/
IAM,Role,ac-cct-trip-tracer-rds-enhanced-monitoring-role-crt-cac1,ac-cct-trip-tracer-rds-enhanced-monitoring-role-crt-cac1,CCT,CRT,path=/
IAM,Role,ac-cct-trip-tracer-rds-proxy-role-crt-cac1,ac-cct-trip-tracer-rds-proxy-role-crt-cac1,CCT,CRT,path=/
IAM,Role,ac-cct-trip-tracer-redshift-role-crt,ac-cct-trip-tracer-redshift-role-crt,CCT,CRT,path=/
IAM,Role,ac-cct-trip-tracer-s3-access-role-crt-cac1,ac-cct-trip-tracer-s3-access-role-crt-cac1,CCT,CRT,path=/
IAM,Role,ac-sre-enterprisetools-cross-acount-crt-role,ac-sre-enterprisetools-cross-acount-crt-role,CCT,CRT,path=/
IAM,Role,ACCloudTeam,ACCloudTeam,CCT,CRT,path=/
IAM,Role,aws-controltower-AdministratorExecutionRole,aws-controltower-AdministratorExecutionRole,CCT,CRT,path=/
IAM,Role,aws-controltower-ConfigRecorderRole,aws-controltower-ConfigRecorderRole,CCT,CRT,path=/
IAM,Role,aws-controltower-ForwardSnsNotificationRole,aws-controltower-ForwardSnsNotificationRole,CCT,CRT,path=/
IAM,Role,aws-controltower-ReadOnlyExecutionRole,aws-controltower-ReadOnlyExecutionRole,CCT,CRT,path=/
IAM,Role,AWS-MDCSetup-HostMgmtRole-ca-central-1-MDCSetup,AWS-MDCSetup-HostMgmtRole-ca-central-1-MDCSetup,CCT,CRT,path=/
IAM,Role,AWS-SG-Remediation-Execution-Role,AWS-SG-Remediation-Execution-Role,CCT,CRT,path=/
IAM,Role,AWSControlTowerExecution,AWSControlTowerExecution,CCT,CRT,path=/
IAM,Role,AWSLZAtlantisAdminExecutionRole,AWSLZAtlantisAdminExecutionRole,CCT,CRT,path=/
IAM,Role,AWSReservedSSO_AC-DBA-Support_08599b45a05a08cf,AWSReservedSSO_AC-DBA-Support_08599b45a05a08cf,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AC-DEVOPS-NONPROD_351e373ccfc3a5b4,AWSReservedSSO_AC-DEVOPS-NONPROD_351e373ccfc3a5b4,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AC-SRE-NONPROD_3aa0f423bf44db1e,AWSReservedSSO_AC-SRE-NONPROD_3aa0f423bf44db1e,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AdministratorAccess_7513849e5af6e476,AWSReservedSSO_AdministratorAccess_7513849e5af6e476,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AWSAdministratorAccess_43a9a996c568a82c,AWSReservedSSO_AWSAdministratorAccess_43a9a996c568a82c,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AWSOrganizationsFullAccess_3502c888001d2134,AWSReservedSSO_AWSOrganizationsFullAccess_3502c888001d2134,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AWSPowerUserAccess_0ec5e47126b32682,AWSReservedSSO_AWSPowerUserAccess_0ec5e47126b32682,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_AWSReadOnlyAccess_a28a39041cf4906c,AWSReservedSSO_AWSReadOnlyAccess_a28a39041cf4906c,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_CCE-Architect_8756b7516baaafe0,AWSReservedSSO_CCE-Architect_8756b7516baaafe0,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_CCE-developer-nonprod_838caf9da4d17668,AWSReservedSSO_CCE-developer-nonprod_838caf9da4d17668,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_CCE-Developer_bcda3673133cf83a,AWSReservedSSO_CCE-Developer_bcda3673133cf83a,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_CCE-QA_68cbf2b301944aad,AWSReservedSSO_CCE-QA_68cbf2b301944aad,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_CCE-Support_f48f1ace68bbe5bb,AWSReservedSSO_CCE-Support_f48f1ace68bbe5bb,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSReservedSSO_CloudTeamAdministratorAccess_4f679d1551c1def4,AWSReservedSSO_CloudTeamAdministratorAccess_4f679d1551c1def4,CCT,CRT,path=/aws-reserved/sso.amazonaws.com/
IAM,Role,AWSServiceRoleForAccessAnalyzer,AWSServiceRoleForAccessAnalyzer,CCT,CRT,path=/aws-service-role/access-analyzer.amazonaws.com/
IAM,Role,AWSServiceRoleForAmazonConnect_v6vMzfJRqCMuwVj4XaFS,AWSServiceRoleForAmazonConnect_v6vMzfJRqCMuwVj4XaFS,CCT,CRT,path=/aws-service-role/connect.amazonaws.com/
IAM,Role,AWSServiceRoleForAmazonGuardDuty,AWSServiceRoleForAmazonGuardDuty,CCT,CRT,path=/aws-service-role/guardduty.amazonaws.com/
IAM,Role,AWSServiceRoleForAmazonSSM,AWSServiceRoleForAmazonSSM,CCT,CRT,path=/aws-service-role/ssm.amazonaws.com/
IAM,Role,AWSServiceRoleForAPIGateway,AWSServiceRoleForAPIGateway,CCT,CRT,path=/aws-service-role/ops.apigateway.amazonaws.com/
IAM,Role,AWSServiceRoleForApplicationAutoScaling_ECSService,AWSServiceRoleForApplicationAutoScaling_ECSService,CCT,CRT,path=/aws-service-role/ecs.application-autoscaling.amazonaws.com/
IAM,Role,AWSServiceRoleForAWSControlTower,AWSServiceRoleForAWSControlTower,CCT,CRT,path=/aws-service-role/controltower.amazonaws.com/
IAM,Role,AWSServiceRoleForAWSLicenseManagerMemberAccountRole,AWSServiceRoleForAWSLicenseManagerMemberAccountRole,CCT,CRT,path=/aws-service-role/license-manager.member-account.amazonaws.com/
IAM,Role,AWSServiceRoleForAWSLicenseManagerRole,AWSServiceRoleForAWSLicenseManagerRole,CCT,CRT,path=/aws-service-role/license-manager.amazonaws.com/
IAM,Role,AWSServiceRoleForBackup,AWSServiceRoleForBackup,CCT,CRT,path=/aws-service-role/backup.amazonaws.com/
IAM,Role,AWSServiceRoleForCloudFormationStackSetsOrgMember,AWSServiceRoleForCloudFormationStackSetsOrgMember,CCT,CRT,path=/aws-service-role/member.org.stacksets.cloudformation.amazonaws.com/
IAM,Role,AWSServiceRoleForCloudTrail,AWSServiceRoleForCloudTrail,CCT,CRT,path=/aws-service-role/cloudtrail.amazonaws.com/
IAM,Role,AWSServiceRoleForCloudWatchApplicationSignals,AWSServiceRoleForCloudWatchApplicationSignals,CCT,CRT,path=/aws-service-role/application-signals.cloudwatch.amazonaws.com/
IAM,Role,AWSServiceRoleForComputeOptimizer,AWSServiceRoleForComputeOptimizer,CCT,CRT,path=/aws-service-role/compute-optimizer.amazonaws.com/
IAM,Role,AWSServiceRoleForConfig,AWSServiceRoleForConfig,CCT,CRT,path=/aws-service-role/config.amazonaws.com/
IAM,Role,AWSServiceRoleForConfigMultiAccountSetup,AWSServiceRoleForConfigMultiAccountSetup,CCT,CRT,path=/aws-service-role/config-multiaccountsetup.amazonaws.com/
IAM,Role,AWSServiceRoleForCostOptimizationHub,AWSServiceRoleForCostOptimizationHub,CCT,CRT,path=/aws-service-role/cost-optimization-hub.bcm.amazonaws.com/
IAM,Role,AWSServiceRoleForECS,AWSServiceRoleForECS,CCT,CRT,path=/aws-service-role/ecs.amazonaws.com/
IAM,Role,AWSServiceRoleForElasticLoadBalancing,AWSServiceRoleForElasticLoadBalancing,CCT,CRT,path=/aws-service-role/elasticloadbalancing.amazonaws.com/
IAM,Role,AWSServiceRoleForIPAM,AWSServiceRoleForIPAM,CCT,CRT,path=/aws-service-role/ipam.amazonaws.com/
IAM,Role,AWSServiceRoleForKafka,AWSServiceRoleForKafka,CCT,CRT,path=/aws-service-role/kafka.amazonaws.com/
IAM,Role,AWSServiceRoleForKafkaConnect,AWSServiceRoleForKafkaConnect,CCT,CRT,path=/aws-service-role/kafkaconnect.amazonaws.com/
IAM,Role,AWSServiceRoleForMarketplaceLicenseManagement,AWSServiceRoleForMarketplaceLicenseManagement,CCT,CRT,path=/aws-service-role/license-management.marketplace.amazonaws.com/
IAM,Role,AWSServiceRoleForOrganizations,AWSServiceRoleForOrganizations,CCT,CRT,path=/aws-service-role/organizations.amazonaws.com/
IAM,Role,AWSServiceRoleForProfile_671cb36d0fa849fa8cfc87c1b213837a,AWSServiceRoleForProfile_671cb36d0fa849fa8cfc87c1b213837a,CCT,CRT,path=/aws-service-role/profile.amazonaws.com/
IAM,Role,AWSServiceRoleForRDS,AWSServiceRoleForRDS,CCT,CRT,path=/aws-service-role/rds.amazonaws.com/
IAM,Role,AWSServiceRoleForRedshift,AWSServiceRoleForRedshift,CCT,CRT,path=/aws-service-role/redshift.amazonaws.com/
IAM,Role,AWSServiceRoleForResourceExplorer,AWSServiceRoleForResourceExplorer,CCT,CRT,path=/aws-service-role/resource-explorer-2.amazonaws.com/
IAM,Role,AWSServiceRoleForSecurityHub,AWSServiceRoleForSecurityHub,CCT,CRT,path=/aws-service-role/securityhub.amazonaws.com/
IAM,Role,AWSServiceRoleForSecurityIncidentResponse_Triage,AWSServiceRoleForSecurityIncidentResponse_Triage,CCT,CRT,path=/aws-service-role/triage.security-ir.amazonaws.com/
IAM,Role,AWSServiceRoleForSSO,AWSServiceRoleForSSO,CCT,CRT,path=/aws-service-role/sso.amazonaws.com/
IAM,Role,AWSServiceRoleForSupport,AWSServiceRoleForSupport,CCT,CRT,path=/aws-service-role/support.amazonaws.com/
IAM,Role,AWSServiceRoleForTrustedAdvisor,AWSServiceRoleForTrustedAdvisor,CCT,CRT,path=/aws-service-role/trustedadvisor.amazonaws.com/
IAM,Role,AWSServiceRoleForVPCTransitGateway,AWSServiceRoleForVPCTransitGateway,CCT,CRT,path=/aws-service-role/transitgateway.amazonaws.com/
IAM,Role,backup-events-cross-account-prod,backup-events-cross-account-prod,CCT,CRT,path=/
IAM,Role,cct-arrival-code-glue-job-role-crt,cct-arrival-code-glue-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-auth-crt-apigw-cw-role,cct-auth-crt-apigw-cw-role,CCT,CRT,path=/
IAM,Role,cct-auth-crt-lambda-role,cct-auth-crt-lambda-role,CCT,CRT,path=/
IAM,Role,cct-auth-service-crt-MachineAuthSecretGeneratorServ-n6d5TWhZaDr1,cct-auth-service-crt-MachineAuthSecretGeneratorServ-n6d5TWhZaDr1,CCT,CRT,path=/
IAM,Role,cct-auth-service-crt-MachineAuthSecretProviderframe-OmcoPs4YWpZJ,cct-auth-service-crt-MachineAuthSecretProviderframe-OmcoPs4YWpZJ,CCT,CRT,path=/
IAM,Role,cct-baggage-historical-migration-job-role-crt,cct-baggage-historical-migration-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-cancel-code-glue-job-role-crt,cct-cancel-code-glue-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-cm-passenger-pnr-correlation-migration-job-role-crt,cct-cm-passenger-pnr-correlation-migration-job-role-crt,CCT,CRT,path=/
IAM,Role,cct-customer-profile-memb-LogRetentionaae0aa3c5b4d4-QJj3hnHgSS4V,cct-customer-profile-memb-LogRetentionaae0aa3c5b4d4-QJj3hnHgSS4V,CCT,CRT,path=/
IAM,Role,cct-customer-profile-member-context-lambda-execution-role-crt,cct-customer-profile-member-context-lambda-execution-role-crt,CCT,CRT,path=/
IAM,Role,cct-customer-profile-merg-BucketNotificationsHandle-RWcECmQp6OO2,cct-customer-profile-merg-BucketNotificationsHandle-RWcECmQp6OO2,CCT,CRT,path=/
